ilość,active,id,variantId,sku,namePL,variantName,PL_1,CZ_5,HU_7,EN_9,DE_11,FR_13,LT_15,RU_17,RO_19,SK_21,IT_23,BG_25,UA_27,ES_29,HR_31,NL_33,ME_39,BE_35,AT_37,RS_41,IR_43,SI_45,EE_47,LV_49,PT_51,FI_53,GR_55
2,0,2204,25119,MEB-02001,Szary skandynawski fotel Vida z Allegro,Żółty,,,2800,,,,,,,,,,,,,,,,,,,,,,,,
2,0,2204,,,Szary skandynawski fotel Vida z Allegro,,,,2800,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2205,18895,REA-B0173,Bateria umywalkowa Rea Graf Czarna Niska,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2205,,,Bateria umywalkowa Rea Graf Czarna Niska,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2207,18899,REA-B0185,Bateria wannowa Rea Sonic czarna trzyczęściowa,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2207,,,Bateria wannowa Rea Sonic czarna trzyczęściowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2208,18901,REA-B0175,USUWAMY Bateria umywalkowa Rea Sky Chrom Niska,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2208,,,USUWAMY Bateria umywalkowa Rea Sky Chrom Niska,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2209,18903,REA-B0176,USUWAMY Bateria umywalkowa Rea Sky Chrom Biała Niska,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2209,,,USUWAMY Bateria umywalkowa Rea Sky Chrom Biała Niska,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2210,18905,REA-B0177,USUWAMY Bateria umywalkowa Rea Sky CZARNA CHROMOWANA Niska,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2210,,,USUWAMY Bateria umywalkowa Rea Sky CZARNA CHROMOWANA Niska,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,2211,18907,REA-A0077,Syfon umywalkowy Rea z korkiem klik-klak czarny,z otworem przelewowym,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,2211,18908,REA-A0078,Syfon umywalkowy Rea z korkiem klik-klak czarny,bez otworu przelewowego,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,2211,,,Syfon umywalkowy Rea z korkiem klik-klak czarny,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,2212,18911,REA-A0079,Korek umywalkowy Rea Retro czarny postarzany klik-klak,z otworem przelewowym,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,2212,18912,REA-A0080,Korek umywalkowy Rea Retro czarny postarzany klik-klak,bez otworu przelewowego,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,2212,,,Korek umywalkowy Rea Retro czarny postarzany klik-klak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2213,18915,REA-B0183,Bateria umywalkowa REA Bona Czarna Postarzana Wysoka,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2213,,,Bateria umywalkowa REA Bona Czarna Postarzana Wysoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2214,18917,REA-B0182,Bateria kuchenna Rea Deco Czarna Postarzana,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2214,,,Bateria kuchenna Rea Deco Czarna Postarzana,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2216,18920,REA-B0170,USUWAMY Bateria wannowa Rea Sky chrom,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2216,,,USUWAMY Bateria wannowa Rea Sky chrom,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2218,18924,REA-B0172,USUWAMY Bateria wannowa Rea Sky czarna,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2218,,,USUWAMY Bateria wannowa Rea Sky czarna,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0,2221,18962,ALL-00008,Koc pluszowy Diamond Kremowy,160x200,,,12100,,,,,,,,,,,,,,,,,,,,,,,,
2,0,2221,,,Koc pluszowy Diamond Kremowy,,,,12100,,,,,,,,,,,,,,,,,,,,,,,,
2,0,2221,18966,ALL-00004,Koc pluszowy Diamond Kremowy,200x220,,,14500,,,,,,,,,,,,,,,,,,,,,,,,
2,1,2222,18967,ALL-00007,Koc pluszowy Diamond Szary,160x200,,,12100,,,,,,,,,,,,,,,,,,,,,,,,
2,1,2222,,,Koc pluszowy Diamond Szary,,,,12100,,,,,,,,,,,,,,,,,,,,,,,,
2,1,2222,18968,ALL-00003,Koc pluszowy Diamond Szary,200x220,,,14500,,,,,,,,,,,,,,,,,,,,,,,,
2,0,2223,18969,ALL-00006,Koc pluszowy Diamond Jasnoszary,160x200,,,9700,,,,,,,,,,,,,,,,,,,,,,,,
2,0,2223,,,Koc pluszowy Diamond Jasnoszary,,,,9700,,,,,,,,,,,,,,,,,,,,,,,,
2,0,2223,18972,ALL-00002,Koc pluszowy Diamond Jasnoszary,200x220,,,10900,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2225,18978,ZEG-08741,Zegar Ścienny Loft Round 60 cm CFZL-CL002-1,---,,,17400,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2225,,,Zegar Ścienny Loft Round 60 cm CFZL-CL002-1,,,,17400,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2226,18980,,Lustro okrągłe czarne 60 cm MSJ-60W,---,,,24300,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2226,,,Lustro okrągłe czarne 60 cm MSJ-60W,,,,24300,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2227,18982,KPL-00069,Bateria Rialto + deszczownica Ultra Slim 40 Kwadrat komplet (z Allegro),---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2227,,,Bateria Rialto + deszczownica Ultra Slim 40 Kwadrat komplet (z Allegro),,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2228,18984,REA-P2367,Zestaw prysznicowy natryskowy z wylewką Rea Vintage Czarny,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2228,,,Zestaw prysznicowy natryskowy z wylewką Rea Vintage Czarny,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2229,18986,REA-P2366,Zestaw prysznicowy natryskowy z wylewką Rea Retro Postarzany Czarny,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2229,,,Zestaw prysznicowy natryskowy z wylewką Rea Retro Postarzany Czarny,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2231,18990,REA-B0184,USUWAMY Bateria wannowa Rea Soho czarna / rezygnacja,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2231,,,USUWAMY Bateria wannowa Rea Soho czarna / rezygnacja,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2232,18992,HOM-05203,Świecznik szklany Glamour komplet 2 szt. Złoty,---,,,22000,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2232,,,Świecznik szklany Glamour komplet 2 szt. Złoty,,,,22000,,,,,,,,,,,,,,,,,,,,,,,,
12,0,2233,18994,,Sofa rozkładana Mona szara,Czarna,,,120800,,,,,,,,,,,,,,,,,,,,,,,,
12,0,2233,18995,,Sofa rozkładana Mona szara,Różowa,,,120800,,,,,,,,,,,,,,,,,,,,,,,,
12,0,2233,18996,,Sofa rozkładana Mona szara,Żółta,,,120800,,,,,,,,,,,,,,,,,,,,,,,,
12,0,2233,18997,,Sofa rozkładana Mona szara,Fioletowa,,,120800,,,,,,,,,,,,,,,,,,,,,,,,
12,0,2233,18998,,Sofa rozkładana Mona szara,Pomarańczowa,,,120800,,,,,,,,,,,,,,,,,,,,,,,,
12,0,2233,18999,,Sofa rozkładana Mona szara,Jasny szary,,,120800,,,,,,,,,,,,,,,,,,,,,,,,
12,0,2233,19000,,Sofa rozkładana Mona szara,Ciemny szary,,,120800,,,,,,,,,,,,,,,,,,,,,,,,
12,0,2233,19001,MEB-08547,Sofa rozkładana Mona szara,Szary,,,120800,,,,,,,,,,,,,,,,,,,,,,,,
12,0,2233,19002,,Sofa rozkładana Mona szara,Niebieski,,,120800,,,,,,,,,,,,,,,,,,,,,,,,
12,0,2233,19003,,Sofa rozkładana Mona szara,Ciemny niebieski,,,120800,,,,,,,,,,,,,,,,,,,,,,,,
12,0,2233,19004,,Sofa rozkładana Mona szara,Zielony,,,120800,,,,,,,,,,,,,,,,,,,,,,,,
12,0,2233,19005,,Sofa rozkładana Mona szara,Żółty,,,120800,,,,,,,,,,,,,,,,,,,,,,,,
12,0,2233,,,Sofa rozkładana Mona szara,,,,120800,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2234,19010,REA-B0181,Bateria podtynkowa Sonic Czarna + Box,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2234,,,Bateria podtynkowa Sonic Czarna + Box,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2235,19043,PUS-00001,Poduszka pluszowa maskotka Pushen różowa,---,,,5400,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2235,,,Poduszka pluszowa maskotka Pushen różowa,,,,5400,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2236,19045,,Poduszka pluszowa maskotka Pushen miętowy,---,,,3200,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2236,,,Poduszka pluszowa maskotka Pushen miętowy,,,,3200,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2237,19047,,Poduszka pluszowa maskotka Pushen biały,---,,,5400,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2237,,,Poduszka pluszowa maskotka Pushen biały,,,,5400,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2238,19049,,Poduszka pluszowa maskotka Pushen czarny,---,,,5400,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2238,,,Poduszka pluszowa maskotka Pushen czarny,,,,5400,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2239,19051,,Poduszka pluszowa maskotka Pushen ciemny szary,---,,,5400,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2239,,,Poduszka pluszowa maskotka Pushen ciemny szary,,,,5400,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2240,19053,,Poduszka pluszowa maskotka Pushen jasny szary,---,,,5400,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2240,,,Poduszka pluszowa maskotka Pushen jasny szary,,,,5400,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2242,22818,,Szlafrok damski Lady Secret jasnoniebieski,---,,,6700,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2242,,,Szlafrok damski Lady Secret jasnoniebieski,,,,6700,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2243,22752,KPL-00222,Szlafrok damski Lady Secret granatowy,---,,,6700,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2243,,,Szlafrok damski Lady Secret granatowy,,,,6700,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2244,22751,KPL-00215,Szlafrok damski Lady Secret yellow kanarkowy,---,,,6700,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2244,,,Szlafrok damski Lady Secret yellow kanarkowy,,,,6700,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2245,22750,,Szlafrok damski Lady Secret różowy,---,,,6700,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2245,,,Szlafrok damski Lady Secret różowy,,,,6700,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2246,22749,,Szlafrok damski Lady Secret biały,---,,,6700,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2246,,,Szlafrok damski Lady Secret biały,,,,6700,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2247,22748,KPL-00214,Szlafrok damski Lady Secret fioletowy,---,,,6700,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2247,,,Szlafrok damski Lady Secret fioletowy,,,,6700,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2248,22747,KPL-00217,Szlafrok damski Lady Secret beżowy,---,,,6700,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2248,,,Szlafrok damski Lady Secret beżowy,,,,6700,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2249,22746,KPL-00221,Szlafrok damski Lady Secret szary,---,,,6700,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2249,,,Szlafrok damski Lady Secret szary,,,,6700,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2250,22745,,Szlafrok damski Lady Secret miętowy,---,,,6700,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2250,,,Szlafrok damski Lady Secret miętowy,,,,6700,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2251,22744,KPL-00220,Szlafrok damski Lady Secret ciemnobrązowy,---,,,6700,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2251,,,Szlafrok damski Lady Secret ciemnobrązowy,,,,6700,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2252,22743,KPL-00219,Szlafrok damski Lady Secret pomarańczowy,---,,,6700,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2252,,,Szlafrok damski Lady Secret pomarańczowy,,,,6700,,,,,,,,,,,,,,,,,,,,,,,,
6,0,2253,19424,KPL-00863,Drzwi prysznicowe Rea Best,70,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,2253,19425,KPL-00864,Drzwi prysznicowe Rea Best,80,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,2253,19428,KPL-00865,Drzwi prysznicowe Rea Best,90,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,2253,19429,KPL-00866,Drzwi prysznicowe Rea Best,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,2253,19430,KPL-00867,Drzwi prysznicowe Rea Best,110,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,2253,19431,KPL-00868,Drzwi prysznicowe Rea Best,120,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0,2253,,,Drzwi prysznicowe Rea Best,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,2254,19411,REA-K1308,Ścianka do kabiny Best  - Z Allegro,80,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,2254,19415,REA-K1309,Ścianka do kabiny Best  - Z Allegro,90,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,2254,19416,REA-K1303,Ścianka do kabiny Best  - Z Allegro,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,2254,45233,,Ścianka do kabiny Best  - Z Allegro,110,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,2254,45240,,Ścianka do kabiny Best  - Z Allegro,120,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,2254,,,Ścianka do kabiny Best  - Z Allegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2255,19421,REA-K1304,Profil do drzwi Best  - Z Allegro,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2255,,,Profil do drzwi Best  - Z Allegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,2257,19491,KPL-00088,Kabina prysznicowa Rea Best Double,70 x 70,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,2257,19492,KPL-00089,Kabina prysznicowa Rea Best Double,70 x 80,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,2257,19493,KPL-00090,Kabina prysznicowa Rea Best Double,70 x 90,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,2257,19494,KPL-00091,Kabina prysznicowa Rea Best Double,70 x 100,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,2257,19497,KPL-00092,Kabina prysznicowa Rea Best Double,70 x 110,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,2257,19498,KPL-00093,Kabina prysznicowa Rea Best Double,70 x 120,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,2257,19499,KPL-00094,Kabina prysznicowa Rea Best Double,80 x 80,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,2257,19500,KPL-00095,Kabina prysznicowa Rea Best Double,80 x 90,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,2257,19501,KPL-00096,Kabina prysznicowa Rea Best Double,80 x 100,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,2257,19502,KPL-00097,Kabina prysznicowa Rea Best Double,80 x 110,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,2257,19503,KPL-00098,Kabina prysznicowa Rea Best Double,80 x 120,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,2257,19504,KPL-00099,Kabina prysznicowa Rea Best Double,90 x 90,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,2257,19505,KPL-00100,Kabina prysznicowa Rea Best Double,90 x 100,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,2257,19506,KPL-00101,Kabina prysznicowa Rea Best Double,90 x 110,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,2257,19507,KPL-00102,Kabina prysznicowa Rea Best Double,90 x 120,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,2257,19508,KPL-00103,Kabina prysznicowa Rea Best Double,100 x 100,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,2257,19509,KPL-00104,Kabina prysznicowa Rea Best Double,100 x 110,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,2257,19510,KPL-00105,Kabina prysznicowa Rea Best Double,100 x 120,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,2257,19511,KPL-00106,Kabina prysznicowa Rea Best Double,110 x 110,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,2257,19512,KPL-00107,Kabina prysznicowa Rea Best Double,110 x 120,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,2257,19513,KPL-00108,Kabina prysznicowa Rea Best Double,120 x 120,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0,2257,,,Kabina prysznicowa Rea Best Double,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,19515,,Szlafrok damski Lace czerwony,brązowy,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,19516,,Szlafrok damski Lace czerwony,kremowy,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,19517,,Szlafrok damski Lace czerwony,jasnoniebieski,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,19518,,Szlafrok damski Lace czerwony,Granatowy,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,19519,,Szlafrok damski Lace czerwony,żółty,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,19520,,Szlafrok damski Lace czerwony,różowy,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,19521,,Szlafrok damski Lace czerwony,biały,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,19522,,Szlafrok damski Lace czerwony,fioletowy,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,19523,SZL-03005,Szlafrok damski Lace czerwony,czerwony,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,19524,,Szlafrok damski Lace czerwony,beżowy,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,19525,,Szlafrok damski Lace czerwony,czarny,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,19526,,Szlafrok damski Lace czerwony,ekru,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,19527,,Szlafrok damski Lace czerwony,jasnozielony,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,19528,,Szlafrok damski Lace czerwony,szary,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,19529,,Szlafrok damski Lace czerwony,mokka,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,19530,,Szlafrok damski Lace czerwony,ecru / grey,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,19531,,Szlafrok damski Lace czerwony,ecru / mocca,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,19532,,Szlafrok damski Lace czerwony,Pink / Grey,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,19533,,Szlafrok damski Lace czerwony,Purple / Ecru,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,19534,,Szlafrok damski Lace czerwony,fiolet / szary,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,19535,,Szlafrok damski Lace czerwony,jasnoszary / L.GREY,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,19536,,Szlafrok damski Lace czerwony,ciemnoszary,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,19537,,Szlafrok damski Lace czerwony,Grey / Navy blue,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,19538,,Szlafrok damski Lace czerwony,NAVY / GREY,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,19539,,Szlafrok damski Lace czerwony,mocca / ecru,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,19540,,Szlafrok damski Lace czerwony,Grey / Ecru,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,19541,,Szlafrok damski Lace czerwony,beige / ecru,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,19542,,Szlafrok damski Lace czerwony,Black / Pink,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,19543,,Szlafrok damski Lace czerwony,miętowy,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,19544,,Szlafrok damski Lace czerwony,ciemnobrązowy,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,19545,,Szlafrok damski Lace czerwony,pomarańczowy,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,34440,,Szlafrok damski Lace czerwony,Pudrowy róż,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,35164,,Szlafrok damski Lace czerwony,purple grey,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,42346,,Szlafrok damski Lace czerwony,navy / ecru,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,42377,,Szlafrok damski Lace czerwony,powder pink / ecru,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,44690,,Szlafrok damski Lace czerwony,navy / white (ecru),,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,44766,,Szlafrok damski Lace czerwony,jasnoszary,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,46511,,Szlafrok damski Lace czerwony,Grey / Red,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,46574,,Szlafrok damski Lace czerwony,Navy / Red,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,46783,,Szlafrok damski Lace czerwony,Black / Navy,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,46846,,Szlafrok damski Lace czerwony,Black / Grey,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,46973,,Szlafrok damski Lace czerwony,Grey / Black,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,47047,,Szlafrok damski Lace czerwony,Jasny Róż,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,47426,,Szlafrok damski Lace czerwony,Navy / Black,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,47492,,Szlafrok damski Lace czerwony,Niebieski,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,47555,,Szlafrok damski Lace czerwony,Ecru / Powder Pink,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
46,0,2258,,,Szlafrok damski Lace czerwony,,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2259,51566,SZL-03006,Szlafrok damski Lace biały,---,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2259,,,Szlafrok damski Lace biały,,,,6400,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2263,19715,NAZ-09564,Pufa pluszowa Słoń,---,,,10900,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2263,,,Pufa pluszowa Słoń,,,,10900,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2264,19746,NAZ-09561,Pufa pluszowa Miś,---,,,9700,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2264,,,Pufa pluszowa Miś,,,,9700,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2265,19748,NAZ-09565,Pufa pluszowa Kot,---,,,10900,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2265,,,Pufa pluszowa Kot,,,,10900,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2266,19750,NAZ-09562,Pufa pluszowa Panda,---,,,10900,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2266,,,Pufa pluszowa Panda,,,,10900,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2267,51534,SZL-05015,Szlafrok damski Jordan Navy Grey M,---,,,14500,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2267,,,Szlafrok damski Jordan Navy Grey M,,,,14500,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2268,51547,SZL-05016,Szlafrok damski Jordan Grey Navy M,---,,,14500,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2268,,,Szlafrok damski Jordan Grey Navy M,,,,14500,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2269,51555,SZL-03651,Szlafrok damski Jordan Ecru Grey M,---,,,14500,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2269,,,Szlafrok damski Jordan Ecru Grey M,,,,14500,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2271,19923,OGR-08999,Komplet krzesło brazylijskie + stelaż z Allegro,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2271,,,Komplet krzesło brazylijskie + stelaż z Allegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2272,19933,REA-K090A,Brodzik prysznicowy akrylowy Rea Round Space 90,---,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2272,,,Brodzik prysznicowy akrylowy Rea Round Space 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0,2273,19966,,Szlafrok unisex Jordan Mocca Ecru,XS,,,14500,,,,,,,,,,,,,,,,,,,,,,,,
10,0,2273,19967,,Szlafrok unisex Jordan Mocca Ecru,S,,,14500,,,,,,,,,,,,,,,,,,,,,,,,
10,0,2273,19968,KPL-00182,Szlafrok unisex Jordan Mocca Ecru,M,,,14500,,,,,,,,,,,,,,,,,,,,,,,,
10,0,2273,19969,KPL-00175,Szlafrok unisex Jordan Mocca Ecru,L,,,14500,,,,,,,,,,,,,,,,,,,,,,,,
10,0,2273,19970,,Szlafrok unisex Jordan Mocca Ecru,XL,,,14500,,,,,,,,,,,,,,,,,,,,,,,,
10,0,2273,19971,,Szlafrok unisex Jordan Mocca Ecru,XXL,,,14500,,,,,,,,,,,,,,,,,,,,,,,,
10,0,2273,19972,,Szlafrok unisex Jordan Mocca Ecru,S/M,,,14500,,,,,,,,,,,,,,,,,,,,,,,,
10,0,2273,19973,,Szlafrok unisex Jordan Mocca Ecru,L/XL,,,14500,,,,,,,,,,,,,,,,,,,,,,,,
10,0,2273,19974,,Szlafrok unisex Jordan Mocca Ecru,uniwersalny,,,14500,,,,,,,,,,,,,,,,,,,,,,,,
10,0,2273,40738,,Szlafrok unisex Jordan Mocca Ecru,M/L,,,14500,,,,,,,,,,,,,,,,,,,,,,,,
